AssmentYr,ProjYear,lag,Species,Area,OFL,ABC,TAC,Order,OY,IsTotal
2021,2023,2,Rougheye and Blackspotted rockfish,E,n/a,365,365,,1,Rougheye and Blackspotted rockfishE
2021,2023,2,Rougheye and Blackspotted rockfish,Total,937,781,781,,1,Rougheye and Blackspotted rockfishTotal
2021,2023,2,Demersal shelf rockfish,SEO,579,365,365,,1,Demersal shelf rockfishSEO
2021,2023,2,Thornyhead rockfish,W,n/a,352,352,,1,Thornyhead rockfishW
2021,2023,2,Thornyhead rockfish,C,n/a,910,910,,1,Thornyhead rockfishC
2021,2023,2,Thornyhead rockfish,E,n/a,691,691,,1,Thornyhead rockfishE
2021,2023,2,Thornyhead rockfish,Total,"2,604","1,953","1,953",,1,Thornyhead rockfishTotal
2021,2023,2,Other rockfish,W and C,n/a,940,940,,1,Other rockfishWandC
2021,2023,2,Other rockfish,WYK,n/a,370,370,,1,Other rockfishWYK
2021,2023,2,Other rockfish,SEO,n/a,"2,744",300,,1,Other rockfishSEO
2021,2023,2,Other rockfish,Total,"5,320","4,054","1,610",,1,Other rockfishTotal
2021,2023,2,Atka mackerel,GW,"6,200","4,700","3,000",,1,Atka mackerelGW
2021,2023,2,Big skate,W,n/a,591,591,,1,Big skateW
2021,2023,2,Big skate,C,n/a,"1,482","1,482",,1,Big skateC
2021,2023,2,Big skate,E,n/a,794,794,,1,Big skateE
2021,2023,2,Big skate,Total,"3,822","2,867","2,867",,1,Big skateTotal
2021,2023,2,Longnose skate,W,n/a,151,151,,1,Longnose skateW
2021,2023,2,Longnose skate,C,n/a,"2,044","2,044",,1,Longnose skateC
2021,2023,2,Longnose skate,E,n/a,517,517,,1,Longnose skateE
2021,2023,2,Longnose skate,Total,"3,616","2,712","2,712",,1,Longnose skateTotal
2021,2023,2,Other skates,GW,"1,311",984,984,,1,Other skatesGW
2021,2023,2,Sharks,GW,"5,006","3,755","3,755",21.0,1,SharksGW
2021,2023,2,Octopus,GW,"1,307",980,980,22.0,1,OctopusGW
2021,2023,2,Total,GOA,"622,931","517,507","443,615",23.0,1,TotalGOA
2022,2023,2,Pollock,Shumagin (610),n/a,"26,958","26,958",1.0,1,PollockShumagin610
2022,2023,2,Pollock,Chirikof (620),n/a,"77,005","77,005",1.0,1,PollockChirikof620
2022,2023,2,Pollock,Kodiak (630),n/a,"33,729","33,729",1.0,1,PollockKodiak630
2022,2023,2,Pollock,WYK (640),n/a,"7,523","7,523",1.0,1,PollockWYK640
2022,2023,2,Pollock,W/C/WYK (subtotal),"173,470","148,938","145,215",1.0,1,PollockWCWYKsubtotal
2022,2023,2,Pollock,SEO (650),"15,150","11,363","11,363",1.0,1,PollockSEO650
2022,2023,2,Pollock,Total,"188,620","160,301","156,578",1.0,1,PollockTotal
2022,2023,2,Pacific cod,W,n/a,"7,464","5,225",2.0,1,Pacific codW
2022,2023,2,Pacific cod,C,n/a,"14,830","11,123",2.0,1,Pacific codC
2022,2023,2,Pacific cod,E,n/a,"2,340","1,755",2.0,1,Pacific codE
2022,2023,2,Pacific cod,Total,"29,737","24,634","18,103",2.0,1,Pacific codTotal
2022,2023,2,Sablefish,W,n/a,"4,473","4,473",3.0,1,SablefishW
2022,2023,2,Sablefish,C,n/a,"9,921","9,921",3.0,1,SablefishC
2022,2023,2,Sablefish,WYK,n/a,"3,205","3,205",3.0,1,SablefishWYK
2022,2023,2,Sablefish,SEO,n/a,"5,602","5,602",3.0,1,SablefishSEO
2022,2023,2,Sablefish,Subtotal TAC,n/a,,"23,201",3.0,1,SablefishSubtotalTAC
2022,2023,2,Sablefish,Total,"47,390","40,502",n/a,3.0,1,SablefishTotal
2022,2023,2,Shallow-water flatfish,W,n/a,"22,485","13,250",,1,Shallow-water flatfishW
2022,2023,2,Shallow-water flatfish,C,n/a,"26,769","26,769",,1,Shallow-water flatfishC
2022,2023,2,Shallow-water flatfish,WYK,n/a,"2,677","2,677",,1,Shallow-water flatfishWYK
2022,2023,2,Shallow-water flatfish,SEO,n/a,"1,606","1,606",,1,Shallow-water flatfishSEO
2022,2023,2,Shallow-water flatfish,Total,"65,736","53,537","44,302",,1,Shallow-water flatfishTotal
2022,2023,2,Deep-water flatfish,W,n/a,256,256,,1,Deep-water flatfishW
2022,2023,2,Deep-water flatfish,C,n/a,"2,105","2,105",,1,Deep-water flatfishC
2022,2023,2,Deep-water flatfish,WYK,n/a,"1,407","1,407",,1,Deep-water flatfishWYK
2022,2023,2,Deep-water flatfish,SEO,n/a,"2,048","2,048",,1,Deep-water flatfishSEO
2022,2023,2,Deep-water flatfish,Total,"6,918","5,816","5,816",,1,Deep-water flatfishTotal
2022,2023,2,Rex sole,W,n/a,"3,236","3,236",,1,Rex soleW
2022,2023,2,Rex sole,C,n/a,"13,110","13,110",,1,Rex soleC
2022,2023,2,Rex sole,WYK,n/a,"1,439","1,439",,1,Rex soleWYK
2022,2023,2,Rex sole,SEO,n/a,"2,879","2,879",,1,Rex soleSEO
2022,2023,2,Rex sole,Total,"25,135","20,664","20,664",,1,Rex soleTotal
2022,2023,2,Arrowtooth flounder,W,n/a,"30,469","14,500",,1,Arrowtooth flounderW
2022,2023,2,Arrowtooth flounder,C,n/a,"65,000","65,000",,1,Arrowtooth flounderC
2022,2023,2,Arrowtooth flounder,WYK,n/a,"7,886","7,886",,1,Arrowtooth flounderWYK
2022,2023,2,Arrowtooth flounder,SEO,n/a,"16,130","6,900",,1,Arrowtooth flounderSEO
2022,2023,2,Arrowtooth flounder,Total,"142,749","119,485","94,286",,1,Arrowtooth flounderTotal
2022,2023,2,Flathead sole,W,n/a,"12,793","8,650",,1,Flathead soleW
2022,2023,2,Flathead sole,C,n/a,"21,487","21,487",,1,Flathead soleC
2022,2023,2,Flathead sole,WYK,n/a,"2,320","2,320",,1,Flathead soleWYK
2022,2023,2,Flathead sole,SEO,n/a,"2,880","2,880",,1,Flathead soleSEO
2022,2023,2,Flathead sole,Total,"48,161","39,480","35,337",,1,Flathead soleTotal
2022,2023,2,Pacific ocean perch,W,n/a,"2,529","2,529",,1,Pacific ocean perchW
2022,2023,2,Pacific ocean perch,C,n/a,"29,940","29,940",,1,Pacific ocean perchC
2022,2023,2,Pacific ocean perch,WYK,n/a,"1,370","1,370",,1,Pacific ocean perchWYK
2022,2023,2,Pacific ocean perch,W/C/WYK subtotal,"40,308","33,839","33,839",,1,Pacific ocean perchWCWYKsubtotal
2022,2023,2,Pacific ocean perch,SEO,"3,994","3,354","3,354",,1,Pacific ocean perchSEO
2022,2023,2,Pacific ocean perch,Total,"44,302","37,193","37,193",,1,Pacific ocean perchTotal
2022,2023,2,Northern rockfish,W,n/a,"2,614","2,614",,1,Northern rockfishW
2022,2023,2,Northern rockfish,C,n/a,"2,350","2,350",,1,Northern rockfishC
2022,2023,2,Northern rockfish,E,n/a,,,,1,Northern rockfishE
2022,2023,2,Northern rockfish,Total,"5,927","4,964","4,964",,1,Northern rockfishTotal
2022,2023,2,Shortraker rockfish,W,n/a,51,51,,1,Shortraker rockfishW
2022,2023,2,Shortraker rockfish,C,n/a,280,280,,1,Shortraker rockfishC
2022,2023,2,Shortraker rockfish,E,n/a,374,374,,1,Shortraker rockfishE
2022,2023,2,Shortraker rockfish,Total,940,705,705,,1,Shortraker rockfishTotal
2022,2023,2,Dusky rockfish,W,n/a,149,149,,1,Dusky rockfishW
2022,2023,2,Dusky rockfish,C,n/a,"7,647","7,647",,1,Dusky rockfishC
2022,2023,2,Dusky rockfish,WYK,n/a,90,90,,1,Dusky rockfishWYK
2022,2023,2,Dusky rockfish,SEO,n/a,31,31,,1,Dusky rockfishSEO
2022,2023,2,Dusky rockfish,Total,"9,638","7,917","7,917",,1,Dusky rockfishTotal
2022,2023,2,Rougheye and Blackspotted rockfish,W,n/a,180,180,,1,Rougheye and Blackspotted rockfishW
2022,2023,2,Rougheye and Blackspotted rockfish,C,n/a,232,232,,1,Rougheye and Blackspotted rockfishC
2022,2023,2,Rougheye and Blackspotted rockfish,E,n/a,363,363,,1,Rougheye and Blackspotted rockfishE
2022,2023,2,Rougheye and Blackspotted rockfish,Total,930,775,775,,1,Rougheye and Blackspotted rockfishTotal
2022,2023,2,Demersal shelf rockfish,SEO,376,283,283,,1,Demersal shelf rockfishSEO
2022,2023,2,Thornyhead rockfish,W,n/a,314,314,,1,Thornyhead rockfishW
2022,2023,2,Thornyhead rockfish,C,n/a,693,693,,1,Thornyhead rockfishC
2022,2023,2,Thornyhead rockfish,E,n/a,621,621,,1,Thornyhead rockfishE
2022,2023,2,Thornyhead rockfish,Total,"2,170","1,628","1,628",,1,Thornyhead rockfishTotal
2022,2023,2,Other rockfish,W and C,n/a,940,940,,1,Other rockfishWandC
2022,2023,2,Other rockfish,WYK,n/a,370,370,,1,Other rockfishWYK
2022,2023,2,Other rockfish,SEO,n/a,"2,744",300,,1,Other rockfishSEO
2022,2023,2,Other rockfish,Total,"5,320","4,054","1,610",,1,Other rockfishTotal
2022,2023,2,Atka mackerel,GW,"6,200","4,700","3,000",,1,Atka mackerelGW
2022,2023,2,Big skate,W,n/a,591,591,,1,Big skateW
2022,2023,2,Big skate,C,n/a,"1,482","1,482",,1,Big skateC
2022,2023,2,Big skate,E,n/a,794,794,,1,Big skateE
2022,2023,2,Big skate,Total,"3,822","2,867","2,867",,1,Big skateTotal
2022,2023,2,Longnose skate,W,n/a,151,151,,1,Longnose skateW
2022,2023,2,Longnose skate,C,n/a,"2,044","2,044",,1,Longnose skateC
2022,2023,2,Longnose skate,E,n/a,517,517,,1,Longnose skateE
2022,2023,2,Longnose skate,Total,"3,616","2,712","2,712",,1,Longnose skateTotal
2022,2023,2,Other skates,GW,"1,311",984,984,,1,Other skatesGW
2022,2023,2,Sharks,GW,"6,521","4,891","4,891",21.0,1,SharksGW
2022,2023,2,Octopus,GW,"1,307",980,980,22.0,1,OctopusGW
2022,2023,2,Octopus,Total,"646,826","539,072","468,796",22.0,1,OctopusTotal
2022,2024,2,Pollock,Shumagin (610),n/a,"29,156","29,156",1.0,1,PollockShumagin610
2022,2024,2,Pollock,Chirikof (620),n/a,"83,283","83,283",1.0,1,PollockChirikof620
2022,2024,2,Pollock,Kodiak (630),n/a,"36,478","36,478",1.0,1,PollockKodiak630
2022,2024,2,Pollock,WYK (640),n/a,"8,136","8,136",1.0,1,PollockWYK640
2022,2024,2,Pollock,W/C/WYK (subtotal),"186,101","161,080","157,053",1.0,1,PollockWCWYKsubtotal
2022,2024,2,Pollock,SEO (650),"15,150","11,363","11,363",1.0,1,PollockSEO650
2022,2024,2,Pollock,Total,"201,251","172,443","168,416",1.0,1,PollockTotal
2022,2024,2,Pacific cod,W,n/a,"6,873","4,811",2.0,1,Pacific codW
2022,2024,2,Pacific cod,C,n/a,"13,655","10,241",2.0,1,Pacific codC
2022,2024,2,Pacific cod,E,n/a,"2,155","1,616",2.0,1,Pacific codE
2022,2024,2,Pacific cod,Total,"27,507","22,683","16,668",2.0,1,Pacific codTotal
2022,2024,2,Sablefish,W,n/a,"4,626","4,626",3.0,1,SablefishW
2022,2024,2,Sablefish,C,n/a,"8,819","8,819",3.0,1,SablefishC
2022,2024,2,Sablefish,WYK,n/a,"2,669","2,669",3.0,1,SablefishWYK
2022,2024,2,Sablefish,SEO,n/a,"4,981","4,981",3.0,1,SablefishSEO
2022,2024,2,Sablefish,Subtotal TAC,n/a,n/a,"21,095",3.0,1,SablefishSubtotalTAC
2022,2024,2,Sablefish,Total,"48,561","41,539",n/a,3.0,1,SablefishTotal
2022,2024,2,Shallow-water flatfish,W,n/a,"23,299","13,250",,1,Shallow-water flatfishW
2022,2024,2,Shallow-water flatfish,C,n/a,"27,737","27,737",,1,Shallow-water flatfishC
2022,2024,2,Shallow-water flatfish,WYK,n/a,"2,774","2,774",,1,Shallow-water flatfishWYK
2022,2024,2,Shallow-water flatfish,SEO,n/a,"1,664","1,664",,1,Shallow-water flatfishSEO
2022,2024,2,Shallow-water flatfish,Total,"68,015","55,474","45,425",,1,Shallow-water flatfishTotal
2022,2024,2,Deep-water flatfish,W,n/a,255,255,,1,Deep-water flatfishW
2022,2024,2,Deep-water flatfish,C,n/a,"2,068","2,068",,1,Deep-water flatfishC
2022,2024,2,Deep-water flatfish,WYK,n/a,"1,383","1,383",,1,Deep-water flatfishWYK
2022,2024,2,Deep-water flatfish,SEO,n/a,"2,013","2,013",,1,Deep-water flatfishSEO
2022,2024,2,Deep-water flatfish,Total,"6,802","5,719","5,719",,1,Deep-water flatfishTotal
2022,2024,2,Rex sole,W,n/a,"3,314","3,314",,1,Rex soleW
2022,2024,2,Rex sole,C,n/a,"13,425","13,425",,1,Rex soleC
2022,2024,2,Rex sole,WYK,n/a,"1,453","1,453",,1,Rex soleWYK
2022,2024,2,Rex sole,SEO,n/a,"2,905","2,905",,1,Rex soleSEO
2022,2024,2,Rex sole,Total,"25,652","21,097","21,097",,1,Rex soleTotal
2022,2024,2,Arrowtooth flounder,W,n/a,"30,093","14,500",,1,Arrowtooth flounderW
2022,2024,2,Arrowtooth flounder,C,n/a,"64,200","64,200",,1,Arrowtooth flounderC
2022,2024,2,Arrowtooth flounder,WYK,n/a,"7,789","7,789",,1,Arrowtooth flounderWYK
2022,2024,2,Arrowtooth flounder,SEO,n/a,"15,932","6,900",,1,Arrowtooth flounderSEO
2022,2024,2,Arrowtooth flounder,Total,"141,008","118,014","93,389",,1,Arrowtooth flounderTotal
2022,2024,2,Flathead sole,W,n/a,"13,033","8,650",,1,Flathead soleW
2022,2024,2,Flathead sole,C,n/a,"21,892","21,892",,1,Flathead soleC
2022,2024,2,Flathead sole,WYK,n/a,"2,363","2,363",,1,Flathead soleWYK
2022,2024,2,Flathead sole,SEO,n/a,"2,934","2,934",,1,Flathead soleSEO
2022,2024,2,Flathead sole,Total,"49,073","40,222","35,839",,1,Flathead soleTotal
2022,2024,2,Pacific ocean perch,W,n/a,"2,461","2,461",,1,Pacific ocean perchW
2022,2024,2,Pacific ocean perch,C,n/a,"29,138","29,138",,1,Pacific ocean perchC
2022,2024,2,Pacific ocean perch,WYK,n/a,"1,333","1,333",,1,Pacific ocean perchWYK
2022,2024,2,Pacific ocean perch,W/C/WYK,"39,229","32,932","32,932",,1,Pacific ocean perchWCWYK
2022,2024,2,Pacific ocean perch,SEO,"3,888","3,264","3,264",,1,Pacific ocean perchSEO
2022,2024,2,Pacific ocean perch,Total,"43,117","36,196","36,196",,1,Pacific ocean perchTotal
2022,2024,2,Northern rockfish,W,n/a,"2,497","2,497",,1,Northern rockfishW
2022,2024,2,Northern rockfish,C,n/a,"2,244","2,244",,1,Northern rockfishC
2022,2024,2,Northern rockfish,E,n/a,,,,1,Northern rockfishE
2022,2024,2,Northern rockfish,Total,"5,661","4,741","4,741",,1,Northern rockfishTotal
2022,2024,2,Shortraker rockfish,W,n/a,51,51,,1,Shortraker rockfishW
2022,2024,2,Shortraker rockfish,C,n/a,280,280,,1,Shortraker rockfishC
2022,2024,2,Shortraker rockfish,E,n/a,374,374,,1,Shortraker rockfishE
2022,2024,2,Shortraker rockfish,Total,940,705,705,,1,Shortraker rockfishTotal
2022,2024,2,Dusky rockfish,W,n/a,141,141,,1,Dusky rockfishW
2022,2024,2,Dusky rockfish,C,n/a,"7,264","7,264",,1,Dusky rockfishC
2022,2024,2,Dusky rockfish,WYK,n/a,85,85,,1,Dusky rockfishWYK
2022,2024,2,Dusky rockfish,SEO,n/a,30,30,,1,Dusky rockfishSEO
2022,2024,2,Dusky rockfish,Total,"9,154","7,520","7,520",,1,Dusky rockfishTotal
2022,2024,2,Rougheye and Blackspotted rockfish,W,n/a,180,180,,1,Rougheye and Blackspotted rockfishW
2022,2024,2,Rougheye and Blackspotted rockfish,C,n/a,231,231,,1,Rougheye and Blackspotted rockfishC
2022,2024,2,Rougheye and Blackspotted rockfish,E,n/a,361,361,,1,Rougheye and Blackspotted rockfishE
2022,2024,2,Rougheye and Blackspotted rockfish,Total,927,772,772,,1,Rougheye and Blackspotted rockfishTotal
2022,2024,2,Demersal shelf rockfish,SEO,376,283,283,,1,Demersal shelf rockfishSEO
2022,2024,2,Thornyhead rockfish,W,n/a,314,314,,1,Thornyhead rockfishW
2022,2024,2,Thornyhead rockfish,C,n/a,693,693,,1,Thornyhead rockfishC
2022,2024,2,Thornyhead rockfish,E,n/a,621,621,,1,Thornyhead rockfishE
2022,2024,2,Thornyhead rockfish,Total,"2,170","1,628","1,628",,1,Thornyhead rockfishTotal
2022,2024,2,Other rockfish,W and C,n/a,940,940,,1,Other rockfishWandC
2022,2024,2,Other rockfish,WYK,n/a,370,370,,1,Other rockfishWYK
2022,2024,2,Other rockfish,SEO,n/a,"2,744",300,,1,Other rockfishSEO
2022,2024,2,Other rockfish,Total,"5,320","4,054","1,610",,1,Other rockfishTotal
2022,2024,2,Atka mackerel,GW,"6,200","4,700","3,000",,1,Atka mackerelGW
2022,2024,2,Big skate,W,n/a,591,591,,1,Big skateW
2022,2024,2,Big skate,C,n/a,"1,482","1,482",,1,Big skateC
2022,2024,2,Big skate,E,n/a,794,794,,1,Big skateE
2022,2024,2,Big skate,Total,"3,822","2,867","2,867",,1,Big skateTotal
2022,2024,2,Longnose skate,W,n/a,151,151,,1,Longnose skateW
2022,2024,2,Longnose skate,C,n/a,"2,044","2,044",,1,Longnose skateC
2022,2024,2,Longnose skate,E,n/a,517,517,,1,Longnose skateE
2022,2024,2,Longnose skate,Total,"3,616","2,712","2,712",,1,Longnose skateTotal
2022,2024,2,Other skates,GW,"1,311",984,984,,1,Other skatesGW
2022,2024,2,Sharks,GW,"6,521","4,891","4,891",21.0,1,SharksGW
2022,2024,2,Octopus,GW,"1,307",980,980,22.0,1,OctopusGW
2022,2024,2,Octopus,Total,"658,311","550,224","476,537",22.0,1,OctopusTotal
2023,2024,2,Pollock,Shumagin (610),n/a,"38,882","38,882",1.0,1,PollockShumagin610
2023,2024,2,Pollock,Chirikof (620),n/a,"90,937","90,937",1.0,1,PollockChirikof620
2023,2024,2,Pollock,Kodiak (630),n/a,"50,587","50,587",1.0,1,PollockKodiak630
2023,2024,2,Pollock,WYK (640),n/a,"5,565","5,565",1.0,1,PollockWYK640
2023,2024,2,Pollock,W/C/WYK (subtotal),"269,916","190,740","185,971",1.0,1,PollockWCWYKsubtotal
2023,2024,2,Pollock,SEO (650),"12,998","9,749","9,749",1.0,1,PollockSEO650
2023,2024,2,Pollock,Total,"282,914","200,489","195,720",1.0,1,PollockTotal
2023,2024,2,Pacific cod,W,n/a,"8,745","6,121",2.0,1,Pacific codW
2023,2024,2,Pacific cod,C,n/a,"20,590","15,442",2.0,1,Pacific codC
2023,2024,2,Pacific cod,E,n/a,"2,937","2,203",2.0,1,Pacific codE
2023,2024,2,Pacific cod,Total,"38,712","32,272","23,766",2.0,1,Pacific codTotal
2023,2024,2,Sablefish,W,n/a,"4,699","4,699",3.0,1,SablefishW
2023,2024,2,Sablefish,C,n/a,"9,651","9,651",3.0,1,SablefishC
2023,2024,2,Sablefish,WYK,n/a,"2,926","2,926",3.0,1,SablefishWYK
2023,2024,2,Sablefish,SEO,n/a,"5,320","5,320",3.0,1,SablefishSEO
2023,2024,2,Sablefish,Subtotal TAC,n/a,n/a,"22,596",3.0,1,SablefishSubtotalTAC
2023,2024,2,Sablefish,Total,"55,084","47,146",n/a,3.0,1,SablefishTotal
2023,2024,2,Shallow-water flatfish,W,n/a,"23,337","13,250",,1,Shallow-water flatfishW
2023,2024,2,Shallow-water flatfish,C,n/a,"27,783","27,783",,1,Shallow-water flatfishC
2023,2024,2,Shallow-water flatfish,WYK,n/a,"2,778","2,778",,1,Shallow-water flatfishWYK
2023,2024,2,Shallow-water flatfish,SEO,n/a,"1,667","1,667",,1,Shallow-water flatfishSEO
2023,2024,2,Shallow-water flatfish,Total,"68,121","55,565","45,478",,1,Shallow-water flatfishTotal
2023,2024,2,Deep-water flatfish,W,n/a,237,237,,1,Deep-water flatfishW
2023,2024,2,Deep-water flatfish,C,n/a,"2,655","2,655",,1,Deep-water flatfishC
2023,2024,2,Deep-water flatfish,WYK,n/a,"1,856","1,856",,1,Deep-water flatfishWYK
2023,2024,2,Deep-water flatfish,SEO,n/a,"2,314","2,314",,1,Deep-water flatfishSEO
2023,2024,2,Deep-water flatfish,Total,"8,387","7,062","7,062",,1,Deep-water flatfishTotal
2023,2024,2,Rex sole,W,n/a,"3,367","3,367",,1,Rex soleW
2023,2024,2,Rex sole,C,n/a,"13,639","13,639",,1,Rex soleC
2023,2024,2,Rex sole,WYK,n/a,"1,453","1,453",,1,Rex soleWYK
2023,2024,2,Rex sole,SEO,n/a,"2,905","2,905",,1,Rex soleSEO
2023,2024,2,Rex sole,Total,"25,978","21,364","21,364",,1,Rex soleTotal
2023,2024,2,Arrowtooth flounder,W,n/a,"30,409","14,500",,1,Arrowtooth flounderW
2023,2024,2,Arrowtooth flounder,C,n/a,"64,871","64,871",,1,Arrowtooth flounderC
2023,2024,2,Arrowtooth flounder,WYK,n/a,"7,870","7,870",,1,Arrowtooth flounderWYK
2023,2024,2,Arrowtooth flounder,SEO,n/a,"16,099","6,900",,1,Arrowtooth flounderSEO
2023,2024,2,Arrowtooth flounder,Total,"142,485","119,249","94,141",,1,Arrowtooth flounderTotal
2023,2024,2,Flathead sole,W,n/a,"13,273","8,650",,1,Flathead soleW
2023,2024,2,Flathead sole,C,n/a,"21,307","21,307",,1,Flathead soleC
2023,2024,2,Flathead sole,WYK,n/a,"3,876","3,876",,1,Flathead soleWYK
2023,2024,2,Flathead sole,SEO,n/a,"2,047","2,047",,1,Flathead soleSEO
2023,2024,2,Flathead sole,Total,"49,414","40,503","35,880",,1,Flathead soleTotal
2023,2024,2,Pacific ocean perch,W,n/a,"1,787","1,787",,1,Pacific ocean perchW
2023,2024,2,Pacific ocean perch,C,n/a,"28,757","28,757",,1,Pacific ocean perchC
2023,2024,2,Pacific ocean perch,WYK,n/a,"2,110","2,110",,1,Pacific ocean perchWYK
2023,2024,2,Pacific ocean perch,SEO,n/a,"7,065","7,065",,1,Pacific ocean perchSEO
2023,2024,2,Pacific ocean perch,Total,"47,466","39,719","39,719",,1,Pacific ocean perchTotal
2023,2024,2,Northern rockfish,W,n/a,"2,535","2,535",,1,Northern rockfishW
2023,2024,2,Northern rockfish,C,n/a,"2,280","2,280",,1,Northern rockfishC
2023,2024,2,Northern rockfish,E,n/a,0,0,,1,Northern rockfishE
2023,2024,2,Northern rockfish,Total,"5,750","4,815","4,815",,1,Northern rockfishTotal
2023,2024,2,Shortraker rockfish,W,n/a,34,34,,1,Shortraker rockfishW
2023,2024,2,Shortraker rockfish,C,n/a,189,189,,1,Shortraker rockfishC
2023,2024,2,Shortraker rockfish,E,n/a,424,424,,1,Shortraker rockfishE
2023,2024,2,Shortraker rockfish,Total,863,647,647,,1,Shortraker rockfishTotal
2023,2024,2,Dusky rockfish,W,n/a,145,145,,1,Dusky rockfishW
2023,2024,2,Dusky rockfish,C,n/a,"7,365","7,365",,1,Dusky rockfishC
2023,2024,2,Dusky rockfish,WYK,n/a,84,84,,1,Dusky rockfishWYK
2023,2024,2,Dusky rockfish,SEO,n/a,30,30,,1,Dusky rockfishSEO
2023,2024,2,Dusky rockfish,Total,"9,281","7,624","7,624",,1,Dusky rockfishTotal
2023,2024,2,Rougheye and Blackspotted rockfish,W,n/a,197,197,,1,Rougheye and Blackspotted rockfishW
2023,2024,2,Rougheye and Blackspotted rockfish,C,n/a,315,315,,1,Rougheye and Blackspotted rockfishC
2023,2024,2,Rougheye and Blackspotted rockfish,E,n/a,525,525,,1,Rougheye and Blackspotted rockfishE
2023,2024,2,Rougheye and Blackspotted rockfish,Total,"1,555","1,037","1,037",,1,Rougheye and Blackspotted rockfishTotal
2023,2024,2,Demersal shelf rockfish,SEO,376,283,283,,1,Demersal shelf rockfishSEO
2023,2024,2,Thornyhead rockfish,W,n/a,314,314,,1,Thornyhead rockfishW
2023,2024,2,Thornyhead rockfish,C,n/a,693,693,,1,Thornyhead rockfishC
2023,2024,2,Thornyhead rockfish,E,n/a,621,621,,1,Thornyhead rockfishE
2023,2024,2,Thornyhead rockfish,Total,"2,170","1,628","1,628",,1,Thornyhead rockfishTotal
2023,2024,2,Other rockfish,W/C/WYK,n/a,"1,353","1,353",,1,Other rockfishWCWYK
2023,2024,2,Other rockfish,SEO,n/a,"2,421",300,,1,Other rockfishSEO
2023,2024,2,Other rockfish,Total,"4,977","3,774","1,653",,1,Other rockfishTotal
2023,2024,2,Atka mackerel,GW,"6,200","4,700","4,700",,1,Atka mackerelGW
2023,2024,2,Big skate,W,n/a,745,745,,1,Big skateW
2023,2024,2,Big skate,C,n/a,"1,749","1,749",,1,Big skateC
2023,2024,2,Big skate,E,n/a,341,341,,1,Big skateE
2023,2024,2,Big skate,Total,"3,780","2,835","2,835",,1,Big skateTotal
2023,2024,2,Longnose skate,W,n/a,104,104,,1,Longnose skateW
2023,2024,2,Longnose skate,C,n/a,"1,894","1,894",,1,Longnose skateC
2023,2024,2,Longnose skate,E,n/a,538,538,,1,Longnose skateE
2023,2024,2,Longnose skate,Total,"3,380","2,536","2,536",,1,Longnose skateTotal
2023,2024,2,Other skates,GW,887,665,665,,1,Other skatesGW
2023,2024,2,Other skates,GW,"6,521","4,891","4,891",,1,Other skatesGW
2023,2024,2,Other skates,GW,"1,307",980,980,,1,Other skatesGW
2023,2024,2,Total,GOA,"765,608","599,784","520,020",23.0,1,TotalGOA
2023,2025,2,Pollock,Shumagin (610),n/a,"32,144","32,144",1.0,1,PollockShumagin610
2023,2025,2,Pollock,Chirikof (620),n/a,"75,179","75,179",1.0,1,PollockChirikof620
2023,2025,2,Pollock,Kodiak (630),n/a,"41,821","41,821",1.0,1,PollockKodiak630
2023,2025,2,Pollock,WYK (640),n/a,"4,601","4,601",1.0,1,PollockWYK640
2023,2025,2,Pollock,W/C/WYK (subtotal),"182,891","157,687","153,745",1.0,1,PollockWCWYKsubtotal
2023,2025,2,Pollock,SEO (650),"12,998","9,749","9,749",1.0,1,PollockSEO650
2023,2025,2,Pollock,Total,"195,889","167,436","163,494",1.0,1,PollockTotal
2023,2025,2,Pacific cod,W,n/a,"7,638","5,347",2.0,1,Pacific codW
2023,2025,2,Pacific cod,C,n/a,"17,981","13,486",2.0,1,Pacific codC
2023,2025,2,Pacific cod,E,n/a,"2,565","1,924",2.0,1,Pacific codE
2023,2025,2,Pacific cod,Total,"33,970","28,184","20,757",2.0,1,Pacific codTotal
2023,2025,2,Sablefish,W,n/a,"4,719","4,719",3.0,1,SablefishW
2023,2025,2,Sablefish,C,n/a,"9,693","9,693",3.0,1,SablefishC
2023,2025,2,Sablefish,WYK,n/a,"2,940","2,940",3.0,1,SablefishWYK
2023,2025,2,Sablefish,SEO,n/a,"5,343","5,343",3.0,1,SablefishSEO
